,CompanyName,Industry,Locations,LocationCount,Rating,InterviewCount,Reviews
1499,Mynd Solutions Private,BPO , Gurugram ,32,690.0,35,
1500,URC Construction,Engineering & Construction , Chennai ,50,689.0,68,
1501,Ramky Infrastructure,Engineering & Construction , Hyderabad ,51,689.0,51,
1502,Visteon,Auto Components , Chennai ,21,688.0,60,
1503,Razorpay,FinTech , Bengaluru ,26,688.0,172,
1504,Embibe,EdTech , Bengaluru ,19,687.0,61,
1505,Apple,Consumer Electronics & Appliances , Bengaluru ,106,687.0,165,
1506,Thriveni Earthmovers,Metals & Mining , Jamshedpur ,45,687.0,59,
1507,Toppr,EdTech , Mumbai ,42,685.0,66,
1508,HRH Next Services,BPO , Hyderabad ,23,685.0,52,
1509,Csc E Governance Services,Government , New Delhi ,200,685.0,46,
1510,Lovely Professional University,Education & Training , Jalandhar ,31,685.0,60,
1511,Kurlon,Furniture & Furnishing , Bengaluru ,88,685.0,37,
1512,HSBC Bank,Banking , Bengaluru ,38,685.0,41,
1513,Eastman Auto and Power Limited,Electronics Manufacturing , Gurugram ,69,686.0,94,
1514,Transsion,Consumer Electronics & Appliances , Noida ,62,685.0,39,
1515,Bharat Serums and Vaccines,Pharma , Mumbai ,65,684.0,31,
1516,Goodyear,Auto Components , Chhatrapati Sambhajinagar ,65,684.0,73,
1517,R.V.R. PROJECTS,Engineering & Construction , Hyderabad ,67,684.0,68,
1518,Asb International,Industrial Machinery , Mumbai ,23,683.0,32,
1519,Cotiviti,Analytics & KPO , Hyderabad ,10,683.0,89,
1520,Doosan Power Systems,Power , Gurugram ,31,681.0,44,
1521,Micro Turners,Auto Components , Baddi ,42,681.0,36,
1522,North East Small Finance Bank,Banking , Guwahati ,93,681.0,29,
1523,Titan Eye Plus,Other , Kolkata ,131,681.0,35,
1524,Vindhya Telelinks,Hardware & Networking , New Delhi ,93,681.0,47,
1525,Diebold Nixdorf,Software Product , Hyderabad ,44,681.0,55,
1526,Moglix,Internet , Noida ,39,680.0,65,
1527,Caparo Engineering India,Auto Components , Chennai ,34,679.0,34,
1528,NSB Bpo Solutions,BPO , Noida ,83,679.0,35,
1529,Healthians,Internet , Gurugram ,49,679.0,144,
1530,Orient Cement,Building Material , Hyderabad ,70,678.0,48,
1531,TTK Prestige,Consumer Electronics & Appliances , Bengaluru ,83,678.0,48,
1532,Flash Electronics,Electronics Manufacturing , Pune ,23,678.0,36,
1533,Bayer Crop Science Vegetable Seeds,,-1,-1,680.0,38,
1534,Infor Global Solution,Software Product , Hyderabad ,9,677.0,84,
1535,Trianz,IT Services & Consulting , Hyderabad ,9,677.0,61,
1536,Radico Khaitan,Beverage , Rampur ,79,677.0,64,
1537,Patel Engineering,Engineering & Construction , Mumbai ,69,676.0,45,
1538,Y-Axis Overseas Careers,Other , Hyderabad ,17,680.0,66,
1539,Bisk Farm,Food Processing , Kolkata ,137,676.0,29,
1540,Cohesity,Software Product , Pune ,47,675.0,86,
1541,Writer Corporation,Logistics , Mumbai ,83,675.0,36,
1542,Ness Digital Engineering,IT Services & Consulting , Bengaluru ,11,674.0,68,
1543,Livpure,Consumer Electronics & Appliances , Gurugram ,81,674.0,40,
1544,Neeyamo Enterprise Solutions,,-1,-1,674.0,69,
1545,Testbook.com,EdTech , Noida ,31,675.0,107,
1546,IHG,Hospitality , New Delhi ,44,673.0,39,
1547,TVS Electronics,Electronics Manufacturing , Chennai ,73,673.0,31,
1548,CtrlS,IT Services & Consulting , Hyderabad ,17,674.0,54,
1549,Central Bank of India,Banking , Mumbai ,199,674.0,42,
1550,Tredence,IT Services & Consulting , Bengaluru ,9,673.0,149,
1551,Wolters Kluwer,Software Product , Pune ,16,674.0,94,
1552,Wuerth,Industrial Machinery , Pune ,65,673.0,46,
1553,VRL Logistics,Logistics , Bengaluru ,118,673.0,25,
1554,PrimEra Medical Technologies,IT Services & Consulting , Hyderabad ,14,672.0,71,
1555,Medtronic,Medical Equipment , Hyderabad ,45,672.0,79,
1556,Government of India,Government , New Delhi ,159,671.0,65,
1557,Solv,Internet , Bengaluru ,140,671.0,44,
1558,Keventer,FMCG , Kolkata ,64,671.0,34,
1559,Vizag Steel,Iron & Steel , Visakhapatnam ,29,670.0,36,
1560,Snapdeal,Internet , Gurugram ,31,670.0,76,
1561,PPG Asian Paints,Chemicals , Mumbai ,56,670.0,45,
1562,Quess IT Staffing Solutions,,-1,-1,669.0,44,
1563,NextComm Corporation,Software Product , Bengaluru ,8,669.0,6,
1564,BASF,Chemicals , Mumbai ,92,668.0,35,
1565,Jubilant Ingrevia,Chemicals , Bharuch ,33,668.0,51,
1566,DAV Public School,Education & Training , New Delhi ,153,668.0,35,
1567,ChannelPlay,Marketing & Advertising , Gurugram ,93,668.0,29,
1568,JSW Energy,Power , Mumbai ,74,668.0,53,
1569,Blue Yonder,Software Product , Bengaluru ,13,667.0,69,
1570,Dodla Dairy,Food Processing , Hyderabad ,73,667.0,44,
1571,Leverage Edu,EdTech , Noida ,22,669.0,68,
1572,Autoliv,Auto Components , Bengaluru ,23,666.0,41,
1573,L&T Power,Power , Vadodara ,98,666.0,37,
1574,Future Supply Chain Solutions,Logistics , Nagpur ,70,666.0,22,
1575,Rane NSK Steering Systems,Auto Components , Chennai ,26,665.0,41,
1576,Lohia Corp,Industrial Machinery , Kanpur ,21,665.0,74,
1577,ReSource Pro,BPO , Bengaluru ,9,665.0,125,
1578,Nephroplus,Healthcare , Hyderabad ,112,665.0,50,
1579,Redington,Hardware & Networking , Chennai ,48,664.0,37,
1580,Emami Agrotech,Food Processing , Kolkata ,64,664.0,43,
1581,SG Analytics,Analytics & KPO , Pune ,12,664.0,81,
1582,Quislex Legal Services,Legal , Hyderabad ,11,664.0,38,
1583,YOKOGAWA,Industrial Automation , Bengaluru ,24,664.0,59,
1584,Lionbridge Technologies,Content Development , Mumbai ,14,663.0,50,
1585,Bridgestone - Global Capability Center,Auto Components , Pune ,61,663.0,48,
1586,Orient Technologies,IT Services & Consulting , Mumbai ,50,662.0,49,
1587,EPL Limited,Packaging , Mumbai ,35,662.0,29,
1588,Dhanuka Agritech,Agro Chemicals , Gurugram ,108,662.0,48,
1589,R.S. Infraprojects,Engineering & Construction , Noida ,96,660.0,38,
1590,Housing.com,Internet , Gurugram ,43,660.0,78,
1591,Kutumbh Care,Recruitment , Noida ,160,659.0,33,
1592,Osource Global,BPO , Mumbai ,25,660.0,27,
1593,TransUnion,Financial Services , Chennai ,9,658.0,102,
1594,Technotask Business Solutions,BPO , Bhopal ,20,670.0,63,
1595,Mahindra Integrated Business Solutions,BPO , Mumbai ,84,656.0,44,
1596,MPS Limited,Content Development , Dehradun ,24,656.0,37,
1597,Triveni Engineering & Industries,Food Processing , Noida ,57,657.0,49,
1598,Cogoport,Internet , Mumbai ,13,655.0,56,
1599,Capco Technologies,IT Services & Consulting , Bengaluru ,17,655.0,89,
1600,Qatar Airways,Aviation , Ahmedabad ,28,654.0,72,
1601,Progressive Infovision,Recruitment , New Delhi ,77,654.0,46,
1602,Videocon d2h,Internet , New Delhi ,118,654.0,30,
1603,Saint Gobain Glass,Building Material , Chennai ,56,653.0,31,
1604,Kissht Finance,FinTech , Mumbai ,90,652.0,64,
1605,Optimum Infosystem,IT Services & Consulting , Chennai ,17,652.0,57,
1606,Omaxe,Real Estate , New Delhi ,24,651.0,40,
1607,PeopleStrong,Recruitment , Gurugram ,20,652.0,54,
1608,Celebi Aviation Holding,Aviation , Mumbai ,18,651.0,36,
1609,Ingram Micro,IT Services & Consulting , Mumbai ,47,650.0,33,
1610,Licious,Internet , Bengaluru ,38,651.0,76,
1611,Sandvik Asia,Industrial Machinery , Pune ,37,649.0,33,
1612,Tejas Networks,Hardware & Networking , Bengaluru ,35,649.0,88,
1613,Wissen Infotech,IT Services & Consulting , Bengaluru ,15,650.0,61,
1614,Neurealm,IT Services & Consulting , Chennai ,14,649.0,76,
1615,Shalby Hospitals,Healthcare , Ahmedabad ,23,650.0,86,
1616,Epicenter Technologies,BPO , Mumbai ,8,649.0,42,
1617,PCBL Chemical Limited,Petrochemicals , Vadodara ,24,647.0,72,
1618,Vasudha Pharma Chem,Pharma , Visakhapatnam ,9,648.0,33,
1619,SMC Global Securities,Financial Services , New Delhi ,88,645.0,55,
1620,Indorama,Agro Chemicals , Haldia ,45,646.0,41,
1621,JoulestoWatts Business Solutions,IT Services & Consulting , Bengaluru ,16,645.0,78,
1622,HCL Healthcare,Healthcare , Noida ,40,644.0,162,
1623,BankBazaar,FinTech , Chennai ,15,643.0,61,
1624,Elite Elevators,Industrial Machinery , Chennai ,41,643.0,50,
1625,Welspun World,Building Material , Anjar ,50,643.0,59,
1626,Marlabs,IT Services & Consulting , Bengaluru ,12,643.0,40,
1627,TIAA Global Business Services,Financial Services , Pune ,10,643.0,52,
1628,Data Entry,BPO , New Delhi ,112,642.0,127,
1629,DeHaat,Internet , Gurugram ,116,643.0,65,
1630,CJ Darcl Logistics Limited,Logistics , Gurugram ,82,642.0,44,
1631,TCI Express,Logistics , Gurugram ,79,642.0,46,
1632,My Home Industries,Building Material , Hyderabad ,68,642.0,44,
1633,Fiat India Automobiles,Automobile , Pune ,23,641.0,44,
1634,Sintex BAPL,Petrochemicals , Chennai ,70,640.0,37,
1635,Krsnaa Diagnostics,Healthcare , Pune ,96,639.0,45,
1636,Quality Austria Central Asia,Other , New Delhi ,74,639.0,26,
1637,Yatra,Travel & Tourism , Gurugram ,20,639.0,36,
1638,Magic Edtech,IT Services & Consulting , Noida ,11,640.0,82,
1639,Forbes Marshall,Industrial Machinery , Pune ,24,638.0,46,
1640,Tata Power Delhi Distribution,Power , New Delhi ,32,638.0,34,
1641,CSC,Financial Services , Bengaluru ,24,638.0,66,
1642,Centaur Pharmaceuticals,Pharma , Pune ,66,637.0,33,
1643,Nihilent,IT Services & Consulting , Pune ,8,637.0,65,
1644,Alshaya Group,Retail , Bengaluru ,29,635.0,48,
1645,Uno Mindarika,Auto Components , Gurugram ,26,636.0,50,
1646,Talentpro,Recruitment , Chennai ,127,635.0,33,
1647,Times Group,Printing & Publishing , Mumbai ,48,634.0,33,
1648,Shivalik Small Finance Bank,Banking , Noida ,39,633.0,62,
1649,Pennar Industries,Engineering & Construction , Hyderabad ,31,632.0,36,
1650,NICE,Software Product , Pune ,15,632.0,99,
1651,Magic Bus India Foundation,Non-Profit , Mumbai ,75,632.0,44,
1652,Encore Capital Group,IT Services & Consulting , Gurugram ,4,631.0,36,
1653,The Lalit,Hospitality , New Delhi ,32,631.0,26,
1654,Inspirisys Solution,IT Services & Consulting , Chennai ,54,631.0,61,
1655,Narayana e-Techno School,Education & Training , Bengaluru ,102,631.0,52,
1656,Carrier,Industrial Machinery , Hyderabad ,51,631.0,54,
1657,Ramboll,Engineering & Construction , Gurugram ,31,630.0,46,
1658,ICA Edu Skills,Education & Training , Kolkata ,118,630.0,41,
1659,ANAROCK Property Consultants,Real Estate , Mumbai ,31,629.0,63,
1660,GKN,Industrial Automation , Pune ,29,629.0,35,
1661,Continental,Auto Components , Bengaluru ,50,628.0,58,
1662,Khazana Jewellery,Jewellery , Chennai ,53,628.0,64,
1663,Philips Innovation Campus,Software Product , Bengaluru ,20,627.0,56,
1664,Ferrero,Food Processing , Pune ,101,627.0,31,
1665,NRB Bearings,Auto Components , Chhatrapati Sambhajinagar ,21,625.0,50,
1666,Welspun Corp,Iron & Steel , Anjar ,30,625.0,33,
1667,3M,Electronics Manufacturing , Bengaluru ,53,625.0,40,
1668,NoBrokerHood,Software Product , Bengaluru ,33,625.0,66,
1669,Corporate Infotech,IT Services & Consulting , New Delhi ,53,625.0,83,
1670,Mount Litera Zee School,Education & Training , Bengaluru ,123,624.0,40,
1671,InternEzy,EdTech , Erode ,5,624.0,76,
1672,Crowne Plaza,Hospitality , New Delhi ,37,624.0,22,
1673,Electrotherm,Iron & Steel , Ahmedabad ,41,624.0,40,
1674,Vikram Solar,Power , Kolkata ,43,623.0,38,
1675,Surin Automotive,Industrial Machinery , Pune ,22,622.0,51,
1676,Karvy Stock Broking,,-1,-1,622.0,9,
1677,Gainwell Commosales,Industrial Machinery , Kolkata ,82,622.0,46,
1678,Impetus Technologies,IT Services & Consulting , Indore ,14,622.0,113,
1679,Me n Moms,Retail , Mumbai ,66,621.0,142,
1680,MAQ Software,IT Services & Consulting , Noida ,10,621.0,174,
1681,Varthana,NBFC , Bengaluru ,80,621.0,46,
1682,B.L. Kashyap & Sons,Engineering & Construction , Bengaluru ,25,621.0,65,
1683,bp,Oil & Gas , Pune ,13,621.0,85,
1684,Ebixcash Global Services,BPO , Mumbai ,40,620.0,57,
1685,FCC Clutch,Auto Components , Gurugram ,26,620.0,44,
1686,Turbo Energy,Auto Components , Chennai ,26,619.0,24,
1687,Tecnimont,Engineering & Construction , Mumbai ,31,619.0,42,
1688,Hetero Healthcare,Pharma , Hyderabad ,76,619.0,35,
1689,RealPage,Software Product , Hyderabad ,9,618.0,77,
1690,Danfoss Industries,Industrial Machinery , Chennai ,21,617.0,43,
1691,Manjushree Technopack,,-1,-1,617.0,45,
1692,UKB Electronics Limited,Electronics Manufacturing , Noida ,24,617.0,51,
1693,Suroj Buildcon,Engineering & Construction , Pune ,46,617.0,33,
1694,TVS Eurogrip,Auto Components , Madurai ,82,617.0,32,
1695,Trigent Software,IT Services & Consulting , Bengaluru ,31,616.0,79,
1696,Careon Healthcare Solutions,Medical Equipment , Bengaluru ,14,633.0,9,
1697,TDS Lithium-Ion Battery,Auto Components , Ahmedabad ,20,616.0,93,
1698,Avalon Technologies,Electronics Manufacturing , Chennai ,17,616.0,42,
1699,Sir H. N. Reliance Foundation Hospital and Research,Healthcare , Mumbai ,10,615.0,165,
1700,NetConnectGlobal,IT Services & Consulting , Bengaluru ,43,615.0,32,
1701,Suraksha Diagnostic,Healthcare , Kolkata ,34,613.0,48,
1702,Hitachi Systems Micro Clinic,IT Services & Consulting , Mumbai ,78,613.0,31,
1703,Finova Capital,NBFC , Jaipur ,180,614.0,28,
1704,Reliance Jewels,Jewellery , Mumbai ,131,613.0,37,
1705,Varun Motors,Automobile , Hyderabad ,42,613.0,23,
1706,Global Healthcare Billing Partners,BPO , Chennai ,15,614.0,45,
1707,Shivam Autotech,Auto Components , Gurugram ,22,612.0,37,
1708,Pyramid IT Consulting,Recruitment , Noida ,25,612.0,27,
1709,South Indian Bank,Banking , Kochi ,83,613.0,49,
1710,Kaar Tech,IT Services & Consulting , Chennai ,11,611.0,202,
1711,Collegedunia,Internet , Gurugram ,28,611.0,117,
1712,Geojit Financial Services,Financial Services , Kochi ,140,611.0,53,
1713,Sapphire Foods India,Hospitality , Mumbai ,64,610.0,36,
1714,Kajaria Ceramics,Building Material , New Delhi ,83,610.0,32,
1715,Dr. Batras' Positive Health Clinic,Healthcare , Mumbai ,86,610.0,23,
1716,Revolut,FinTech , Bengaluru ,20,610.0,117,
1717,Emids Technologies Limited,IT Services & Consulting , Bengaluru ,9,610.0,49,
1718,BDO RISE Private Limited,Accounting & Auditing , Bengaluru ,9,610.0,77,
1719,Airports Authority of India,Aviation , New Delhi ,89,609.0,48,
1720,ThoughtWorks,IT Services & Consulting , Bengaluru ,11,609.0,171,
1721,Okaya Power,Electrical Equipment , New Delhi ,88,610.0,41,
1722,Kaizen IT Services,IT Services & Consulting , Kolkata ,91,609.0,37,
1723,ACKO,Insurance , Bengaluru ,13,609.0,60,
1724,Netmeds.com,Pharma , Chennai ,125,609.0,48,
1725,Chaitanya India Fin Credit,NBFC , Bengaluru ,172,608.0,35,
1726,Annalect,Marketing & Advertising , Bengaluru ,14,608.0,82,
1727,Suma Soft,IT Services & Consulting , Pune ,11,608.0,52,
1728,Maharashtra Seamless,Building Material , Mumbai ,25,608.0,60,
1729,CSM Technologies,IT Services & Consulting , Bhubaneswar ,22,608.0,34,
1730,National Stock Exchange of India,Financial Services , Mumbai ,33,607.0,54,
1731,Shriram Automall,Internet , New Delhi ,108,608.0,47,
1732,Monte Carlo,Fashion & Textile , Ahmedabad ,103,607.0,33,
1733,Sigma Engineered Solutions,Industrial Machinery , Pune ,13,608.0,30,
1734,Nucleus Software Exports,Software Product , Noida ,12,606.0,46,
1735,Sasken,IT Services & Consulting , Bengaluru ,12,606.0,90,
1736,Gestamp,Auto Components , Pune ,14,607.0,23,
1737,Central Reserve Police Force,Government , New Delhi ,95,606.0,9,
1738,MothersonSumi INfotech & Designs,IT Services & Consulting , Noida ,18,605.0,37,
1739,IRB Infrastructure,Engineering & Construction , Mumbai ,71,605.0,28,
1740,Sl Lumax,Auto Components , Chennai ,17,605.0,30,
1741,Becton Dickinson,Medical Equipment , Bengaluru ,37,605.0,35,
1742,Ongc Petro Additions,Petrochemicals , Bharuch ,30,605.0,35,
1743,IDBI Intech Limited,IT Services & Consulting , Mumbai ,28,604.0,54,
1744,Sintex Industries,Industrial Machinery , Ahmedabad ,58,604.0,24,
1745,Aster Dm Healthcare,Healthcare , Bengaluru ,40,604.0,55,
1746,SOLAR INDUSTRIES INDIA,Defence & Aerospace , Nagpur ,40,604.0,70,
1747,HDFC Asset Management Company,Financial Services , Mumbai ,137,602.0,44,
1748,Wissen Technology,IT Services & Consulting , Bengaluru ,9,602.0,190,
1749,Super Smelters,Iron & Steel , Asansol ,24,602.0,42,
1750,Mavenir Systems,IT Services & Consulting , Bengaluru ,19,602.0,62,
1751,Royal Caribbean International,Sports & Recreation , Mumbai ,25,602.0,31,
1752,Family Health Plan,Insurance , Hyderabad ,36,601.0,45,
1753,Polaris Consulting,IT Services & Consulting , Hyderabad ,18,601.0,33,
1754,Fiem Industries,Auto Components , Hosur ,29,602.0,27,
1755,ITC Limited Foods Division,Food Processing , Bengaluru ,75,601.0,73,
1756,Dhani Services,,-1,-1,600.0,22,
1757,BT E Serv,BPO , Kolkata ,6,600.0,54,
1758,Matrimonialsindia,Internet , New Delhi,-1,600.0,13,
1759,Carnival Cruise Lines,Sports & Recreation , Mumbai ,31,601.0,23,
1760,Einfochips,IT Services & Consulting , Ahmedabad ,13,599.0,76,
1761,Agrostar,Internet , Pune ,50,599.0,63,
1762,Jain Irrigation Systems,Agriculture , Jalgaon ,89,599.0,31,
1763,ShareChat,Internet , Bengaluru ,42,599.0,86,
1764,Vedanta Limited,Metals & Mining , Lanjigarh ,52,599.0,54,
1765,Medcode,IT Services & Consulting , Hyderabad ,10,598.0,13,
1766,Serum Institute of India,Biotechnology , Pune ,26,598.0,41,
1767,InsuranceDekho,Internet , Gurugram ,82,598.0,81,
1768,Finastra,Software Product , Bengaluru ,13,598.0,57,
1769,Royaloak Incorporation,Furniture & Furnishing , Bengaluru ,47,598.0,39,
1770,Sanghi Industries,Building Material , Ahmedabad ,31,597.0,77,
1771,Renovision Automation Services,IT Services & Consulting , New Delhi ,70,597.0,24,
1772,Grab A Grub Services,Logistics , Mumbai ,113,597.0,35,
1773,Godrej Industries,Real Estate , Mumbai ,68,596.0,56,
1774,BMC Software,Software Product , Pune ,10,596.0,52,
1775,Sudarshan Chemical Industries,Chemicals , Roha ,26,596.0,33,
1776,Ugam Solution,IT Services & Consulting , Mumbai ,14,595.0,51,
1777,Sapiens,Software Product , Bengaluru ,8,595.0,67,
1778,Kirloskar Ferrous Industries,Iron & Steel , Koppal ,22,595.0,31,
1779,Cashify,Internet , Gurugram ,58,594.0,50,
1780,Schwing Stetter,Industrial Machinery , Chennai ,44,594.0,45,
1781,Maxicus,BPO , Vadodara ,15,592.0,134,
1782,Finolex Industries,Building Material , Pune ,72,596.0,47,
1783,Jubilant Agri and Consumer Products,Chemicals , Gurugram ,113,592.0,37,
1784,VDA Infosolutions,IT Services & Consulting , Pune ,34,591.0,54,
1785,Belstar Microfinance,NBFC , Chennai ,216,590.0,40,
1786,Bridge & Roof Co,Engineering & Construction , Kolkata ,64,590.0,27,
1787,Toyoda Gosei Minda,Auto Components , Neemrana ,25,589.0,32,
1788,Blackberrys,Fashion & Textile , Gurugram ,92,589.0,33,
1789,Blackrock,Financial Services , Gurugram ,18,589.0,119,
1790,DealShare,Internet , Bengaluru ,44,589.0,41,
1791,Jayaswal Neco Industries,Iron & Steel , Raipur ,30,589.0,36,
1792,CSG International,IT Services & Consulting , Bengaluru ,13,588.0,58,
1793,Action Tesa,Building Material , Sitarganj ,60,588.0,43,
1794,DHL Global Forwarding,Logistics , Chennai ,21,587.0,39,
1795,Nspira Management Services,BPO , Hyderabad ,58,587.0,37,
1796,Mrs Bector's Food Specialities,Food Processing , Greater Noida ,85,587.0,30,
1797,AVTEC,Auto Components , Hosur ,26,586.0,26,
1798,Kellogg,FMCG , Mumbai ,85,586.0,30,
1799,Heidelberg Cement,Building Material , Damoh ,78,586.0,35,
1800,Medley Pharmaceuticals,Pharma , Mumbai ,76,586.0,38,
1801,Vedang Cellular Services,Telecom , Mumbai ,68,585.0,30,
1802,Myk Laticrete,Building Material , Hyderabad ,86,585.0,25,
1803,Bharat Biotech International,Biotechnology , Hyderabad ,29,585.0,62,
1804,HLL Lifecare,Healthcare , Thiruvananthapuram ,115,584.0,44,
1805,Excitel Broadband,Telecom , New Delhi ,43,584.0,57,
1806,Saudi Aramco,Oil & Gas , Mumbai ,38,584.0,60,
1807,IKEA,Retail , Bengaluru ,23,584.0,49,
1808,Hpl Electric & Power,Electrical Equipment , Gurugram ,68,585.0,69,
1809,United Colors of Benetton,Fashion & Textile , Gurugram ,73,583.0,23,
1810,Pathkind Diagnostics Private Limited,Healthcare , New Delhi ,97,582.0,53,
1811,Consulting Engineers Group,Engineering & Construction , Jaipur ,70,581.0,47,
1812,Vadilal Industries,FMCG , Ahmedabad ,84,581.0,36,
